,Biomass [MWh],Hydropower [MWh],Wind offshore [MWh],Wind onshore [MWh],Photovoltaics [MWh],Other renewable [MWh],Nuclear [MWh],Lignite [MWh],Hard coal [MWh],Fossil gas [MWh],Hydro pumped storage [MWh],Other conventional [MWh]
2021-01-10 01:00:00,4583.25,1221.75,1664.5,1845.5,0,222.0,7870.25,13334,6769.75,8597,153.25,1611
2021-01-10 02:00:00,4576.5,1244.75,2096.5,2159.25,0,220.5,7926.75,13222.75,6562.25,8027,228.25,1615.5
2021-01-10 03:00:00,4579.25,1167,2566.5,2171.75,0,220.0,7932.25,13285,6335.5,7919.5,11.75,1628.75
2021-01-10 04:00:00,4593,1140,3125.75,2266,0,220.0,7933,13352.25,6409.75,7658,22,1642.75
2021-01-10 05:00:00,4622.5,1154,3404.5,2350,0,220.5,7924.25,13409,6368.25,7777,175.25,1637
2021-01-10 06:00:00,4658.25,1153.25,3659,2758,0,225.75,7927.25,13275.25,6306,7682,2.75,1636.5
2021-01-10 07:00:00,4705.5,1250,3741,3277,0.75,226.0,7929.5,13407,6510,8045,142.5,1607
2021-01-10 08:00:00,4761,1219,4027.5,3839.5,153.25,226.75,7925,13473,6969.5,8344.5,245,1581.5
2021-01-10 09:00:00,4795.5,1210,4123.75,4460.75,1237.5,227.0,7928.25,13563.75,7644,8571.5,652.25,1578.25
2021-01-10 10:00:00,4809.25,1253.75,4391.5,5177,3037.75,226.75,7927.75,13566,7640,8655,667.75,1577.5
2021-01-10 11:00:00,4802,1169.75,4580.5,5684.25,4793,226.0,7926.5,13577.75,7682.5,8590.75,447.25,1573.25
2021-01-10 12:00:00,4755.5,1189.75,4903.5,6001.5,6048.5,226.0,7915.25,13455.25,7526,8419.25,254.75,1561.25
2021-01-10 13:00:00,4720.25,1175.75,5038.25,6430.75,6211.75,226.0,7908.5,13396.75,7026,8304,166.25,1576
2021-01-10 14:00:00,4719,1256.25,4850.25,6965.25,4667.75,226.0,7912.75,13472.5,6873.75,8225.75,115,1527
2021-01-10 15:00:00,4740.5,1199.25,4336.75,7948.25,2125.25,226.0,7919.25,13896,6920.25,8532.25,156.5,1535.75
2021-01-10 16:00:00,4796.25,1191.25,3552,9460.5,226.5,226.0,7916.75,14197,7185.75,8755.5,2295.5,1604.5
2021-01-10 17:00:00,4863,1167.25,3537.75,11105.5,0,226.25,7925,14469.75,7220,9035,4367.25,1602
2021-01-10 18:00:00,4883.25,1140.25,2984.25,11916.5,0,227.0,8093.5,14591.75,7117.75,8811.5,3991.5,1608
2021-01-10 19:00:00,4873.75,1207.75,2648,12466.25,0,226.75,8139,14490.25,6972.75,8683.25,912.5,1613.25
2021-01-10 20:00:00,4816.5,1136.75,2299,12808.75,0,227.0,8139.5,14395.25,6959.75,8408.25,560,1614
2021-01-10 21:00:00,4745.25,1147.5,2251,12448.75,0,225.0,8143,14269.25,6515.25,8110.5,778.25,1600.5
2021-01-10 22:00:00,4670.25,1139,2399.75,11869.5,0,225.0,8144,14259.75,6288.75,7997,1245.5,1597.5
2021-01-10 23:00:00,4645,1116,2877.75,12160.75,0,225.75,8024,13955.5,5257.25,6895.75,249.5,1589.25
2021-01-11 00:00:00,4612.25,1148.25,3860.25,12151.25,0,226.0,7842,13723.25,4773.5,6263.5,115.25,1587.5
2021-01-11 01:00:00,4566.75,1119.25,5632.5,12549,0,226.0,7811.25,13653.75,4717,5848.5,94.5,1580.75
2021-01-11 02:00:00,4546,1091.5,6192,13055.5,0,222.5,7814.5,13216.5,4706.5,5786.5,58.25,1567.5
2021-01-11 03:00:00,4531.5,1075.25,6224.25,13823.75,0,221.0,7834.75,13041.25,4799.5,5574.5,46.75,1564.25
2021-01-11 04:00:00,4544.75,1110,6243.25,14783.5,0,221.75,7832,12808,5062.5,6248.75,83,1600
2021-01-11 05:00:00,4562.75,1117,6295.75,15698.5,0,226.5,7842,13512.25,5676.5,6439.25,90,1604.75
2021-01-11 06:00:00,4614.25,1167.5,5923.25,17222.75,0,226.25,7843.5,14121,6444.25,7857,718.5,1597.75
2021-01-11 07:00:00,4745.5,1194,5548,18525.25,0.75,227.25,7851,14345.75,6668.75,8497.25,4053,1603.5
2021-01-11 08:00:00,4778.5,1277,5531.75,19465.25,192.75,227.0,7854.5,14428,7121,8645.75,5252,1618.5
2021-01-11 09:00:00,4744.25,1179.75,5216.5,20196.75,1435.25,227.0,7854.25,14373.75,7507,8776.75,3712.25,1617.5
2021-01-11 10:00:00,4702.75,1315.5,5147.25,20462.5,3114,227.0,7853.5,14345.25,7619.75,8697.75,3434,1638.75
2021-01-11 11:00:00,4673.75,1188.5,5181.5,20839.25,4196.75,227.0,7762.75,14312.75,7939,8757.75,1560.25,1642
2021-01-11 12:00:00,4639.25,1287,4942.75,21684.75,4308.25,225.75,7666,14474,7924.5,8701,1290.75,1650.75
2021-01-11 13:00:00,4621.5,1128.75,4733.75,22685.5,3986.5,225.0,7634.25,14627.5,7912.75,8468.75,575,1628
2021-01-11 14:00:00,4606.5,1184.5,4733.25,23312.25,2990.5,225.0,7631.5,14442.5,8045,8433.75,930,1631.25
2021-01-11 15:00:00,4668.25,1176,4735.5,24640.75,1245.25,225.0,7635.75,14282,8150.25,8536,1643.25,1646.75
2021-01-11 16:00:00,4735.75,1175,4465,26350.25,160.25,225.75,7558.25,14020.5,8212,8671.25,1999.5,1645.25
2021-01-11 17:00:00,4807,1230,4249.75,27862.25,0,226.0,7525,13663.75,8398,8832.5,2157.25,1637.5
2021-01-11 18:00:00,4805.25,1229,4250,29236.75,0,226.0,7515.75,13114.5,8106.75,8783,1581.75,1644
2021-01-11 19:00:00,4745.75,1134.5,3822,30269.75,0,226.0,7517.5,12687.25,7306,8589.5,681.25,1639.5
2021-01-11 20:00:00,4623.75,1188.75,3801.25,31495,0,226.0,7460,11893.25,6672,7220,136.75,1627.75
2021-01-11 21:00:00,4563.25,1174.25,3799.5,32389,0,225.75,7458.5,9819.25,5741.25,6254,53.25,1630.25
2021-01-11 22:00:00,4541,1171.5,3989.5,31675.75,0,222.0,7441,8835.5,5358.25,5727,282.75,1639.5
2021-01-11 23:00:00,4509.75,1158.25,4077.75,32341,0,222.0,7394,7764.25,5125,5643.25,243.25,1639
2021-01-12 00:00:00,4454.75,1143.75,4715,32991.25,0,208.0,7437.25,6688,4915.5,4897.5,77,1553.5
2021-01-12 01:00:00,4438.25,1117,4632.25,33589,0,206.75,7355.25,6457.25,4718.5,5121,6.25,1548.25
2021-01-12 02:00:00,4451.5,1112,3703,32902.25,0,216.25,7472.75,6397,4779,5107.5,96.25,1570.25
2021-01-12 03:00:00,4458.5,1119.25,3602,31585.5,0,224.25,7449.75,6429.5,4861.25,5137.5,47.75,1572
2021-01-12 04:00:00,4467.75,1145.5,3236.5,30155.5,0,226.75,7335.75,7166,5176.75,5136,102.25,1574.75
2021-01-12 05:00:00,4528,1118.75,3080,29161,0,226.75,7213,8645.5,5928.5,5452.75,266.5,1578.25
2021-01-12 06:00:00,4590.25,1110.5,3193.75,27883.25,0,226.0,7340.25,11102.25,7009.75,6403.25,405.75,1527.25
2021-01-12 07:00:00,4693.5,1172.5,3863.5,25165.25,0.75,227.25,7572.5,11959.25,7517.5,8460.75,2478.5,1575.25
2021-01-12 08:00:00,4748.25,1244.75,4091.75,23100.5,107.25,227.75,7662.25,12180.75,8000.75,9014,4040.25,1630
2021-01-12 09:00:00,4745.75,1188.5,4586.25,21453.75,453.5,227.0,7736,12561.75,7997.25,8880.25,3458.25,1625.75
2021-01-12 10:00:00,4738,1269.5,5377.75,20074.5,1195.5,226.0,7915.75,12796,8038.5,8944.75,3389.5,1632.25
2021-01-12 11:00:00,4733.75,1373.25,5732,19259.25,1992.25,225.0,7981.75,13363.5,8040.75,9250.75,2901.75,1781
2021-01-12 12:00:00,4678.75,1223.25,6056.75,19853.5,2520.25,225.0,7967.5,13586.5,8105,8933.5,1314.5,1797.75
2021-01-12 13:00:00,4657.5,1172.75,5977.25,21112,2547.75,225.0,7953.75,13901.5,7931,8302.25,365.5,1739.25
2021-01-12 14:00:00,4644.25,1178.25,5950.25,21064,1917,225.0,7957.5,14165,7842,8192.75,1167.25,1637.75
2021-01-12 15:00:00,4669,1175.75,5963.5,20974.5,893.5,224.5,7959.75,14343.5,8136.25,8596,1685.5,1623
2021-01-12 16:00:00,4749.25,1195.5,6045.75,21686.75,85.75,225.0,7962,14555,8251.25,8893.25,3090.25,1605.75
2021-01-12 17:00:00,4789.75,1218.5,6207.75,22097.5,0,225.0,7924.25,14402.5,8121.25,9078.25,3592.25,1614.5
2021-01-12 18:00:00,4815.5,1210,5982.5,23281.5,0,225.5,7700.75,14044,7484.25,8935.25,2920.25,1631.5
2021-01-12 19:00:00,4789,1197.75,6157.5,23689,0,225.0,7587.5,13948,7235,8444.75,1081.5,1625
2021-01-12 20:00:00,4688.5,1169.75,5898,24289,0,225.5,7577.5,13346,7299.75,7121.5,712.5,1618.25
2021-01-12 21:00:00,4626.5,1157.75,5708,24618,0,222.5,7537,12692.25,6651,6825.25,598.5,1616.75
2021-01-12 22:00:00,4597.5,1175.25,5971.25,23650.25,0,223.0,7553.25,12151.5,6330.75,6471.75,401.25,1593.5
2021-01-12 23:00:00,4577.5,1175.5,6164.75,23414.75,0,225.75,7539.25,11026.75,5779.25,6155,230,1616
2021-01-13 00:00:00,4563,1212.25,6211.25,23389.25,0,226.25,7555.75,10555,4941.75,5365,149.75,1534
2021-01-13 01:00:00,4539.5,1226,6167.25,22922.75,0,227.0,7567.5,10003,4759,5009.5,341,1504
2021-01-13 02:00:00,4531.5,1189.5,6218.5,23327.5,0,227.0,7563,9957.5,4718.75,4821,76,1537
2021-01-13 03:00:00,4512.5,1214.25,6201,24057.75,0,227.0,7572.25,9930.5,4803.5,4925.5,56.5,1524.25
2021-01-13 04:00:00,4514.5,1219.5,6074.75,24507,0,226.25,7567.25,10340.25,5217.5,5051.75,48.5,1528.25
2021-01-13 05:00:00,4527.5,1189.5,6242.25,24836,0,224.75,7569.75,11492.25,5808.25,5357.5,60.75,1529
2021-01-13 06:00:00,4554.25,1217.25,6028,25721.75,0,226.25,7627,13216.25,6421.5,5915.5,1020.75,1533.25
2021-01-13 07:00:00,4673.25,1240,6368,26371.75,1,227.0,7565,13552.75,6438.25,6396.25,1841.25,1534.25
2021-01-13 08:00:00,4731.5,1248,6510,26842.25,183.5,227.0,7582.25,13542.75,7059.5,6385,2035.5,1535.5
2021-01-13 09:00:00,4707.25,1244.25,6530.75,27161.75,1439.75,227.0,7562.5,13517.5,7044,6362,1449.25,1561
2021-01-13 10:00:00,4692.5,1228,6465.5,28696.75,3132.75,226.75,7550,13382.5,6910.5,6302.75,505,1578.5
2021-01-13 11:00:00,4658,1224.5,6406.5,30230.25,4420.75,225.5,7564.5,13018,6432,6206.75,198.5,1577.5
2021-01-13 12:00:00,4624,1227.75,6260.75,31412.5,4980.5,225.0,7552,12528.75,6235,6241.25,380.25,1572.5
2021-01-13 13:00:00,4607.5,1248,6237,32579.75,4592.25,224.25,7542.75,12143.5,6092.75,6181.75,194.25,1570.25
2021-01-13 14:00:00,4613.5,1254.5,6172,33411,3259.75,223.75,7546.75,11804.75,6150.25,6459.25,316,1576
2021-01-13 15:00:00,4651.25,1252,5719.5,33502.75,1334,224.0,7549,11680.5,6397.25,6586.75,372.5,1571.75
2021-01-13 16:00:00,4747.5,1269.25,5427,34102,124.5,224.0,7541.5,11726,6635.75,6874.75,2138.5,1554.25
2021-01-13 17:00:00,4784.5,1280.25,5243.75,33798,0,224.25,7541,12027.25,6355.25,7041.25,2578.5,1571.25
2021-01-13 18:00:00,4797.25,1250,5080.75,32803,0,224.5,7546.75,11813.5,5761.25,6990,2346.5,1566.75
2021-01-13 19:00:00,4780.5,1242.75,5203.25,31533.25,0,224.75,7538,11563.25,5884.75,7032.25,821,1583.25
2021-01-13 20:00:00,4706,1242,5293.75,30500.5,0,224.0,7548.5,10983.5,6051,7043.5,544,1579.25
2021-01-13 21:00:00,4684.25,1245.25,4899.25,29485.75,0,224.0,7545.25,10550.5,6097,6937,197.5,1576.25
2021-01-13 22:00:00,4626.5,1260.75,5185.25,27985.75,0,224.25,7530.5,10635.75,6120,6456.25,379.75,1564.75
2021-01-13 23:00:00,4562.5,1270.25,5925,28188.25,0,223.0,7518,10002.75,6279.75,5828.5,53.25,1570.25
2021-01-14 00:00:00,4526.5,1297.25,6241.5,28244.75,0,207.75,7355.75,8757.75,5584.25,4961.75,50.25,1559.75
2021-01-14 01:00:00,4524,1296.25,5669.5,28089.25,0,187.0,7499.75,9057.25,4936,4630.25,42.75,1506.25
2021-01-14 02:00:00,4547,1314.25,5525.5,26542,0,187.0,7795,9447,4594,4628,259.5,1504.75
2021-01-14 03:00:00,4530,1312.25,5828,24390.75,0,188.75,7977,10150.5,5086.75,4486,51.25,1494.75
2021-01-14 04:00:00,4561.5,1316,5098,21931.25,0,205.5,8057.75,11674,6206,5270.25,0.75,1533.75
2021-01-14 05:00:00,4581.5,1342.25,4593,19494.25,0,212.0,8136.75,13626.5,7267.25,6225.25,40.75,1564
2021-01-14 06:00:00,4622.5,1409.5,4169,16713.5,0,223.25,8138.75,15050.25,8628.25,8251.5,418.25,1586.75
2021-01-14 07:00:00,4735,1402,3522,13889.5,1.75,224.0,8164.75,15680.5,9999.5,10656,1620.75,1586.25
2021-01-14 08:00:00,4788,1417.25,2786.5,10951.75,108,224.75,8163.75,15888.25,10150.5,11318.5,2725.5,1586
2021-01-14 09:00:00,4776.75,1362,2481.5,8673,694.75,227.0,8172.25,16006,10588,11831.75,2683.75,1575
2021-01-14 10:00:00,4749.25,1353.75,2198.5,7009.25,1572.5,227.0,8179.75,15931.25,10637.25,12006.5,2559.25,1585
2021-01-14 11:00:00,4731.75,1350.5,1923.25,5872.5,2317,227.0,8175,15425.25,10664,11998,3332,1572.5
2021-01-14 12:00:00,4677.25,1384.75,1529.75,5125.5,2668,227.0,8171.75,15559.25,10659,11949.75,2375.25,1702
2021-01-14 13:00:00,4667.75,1374,1277.25,4505.75,2475.5,227.0,8172.75,15829.25,10586.25,11892.75,1254.75,1735.75
2021-01-14 14:00:00,4683,1380.5,1182.25,4082.5,1712.25,227.0,8181,16073.5,10573,11986,2782,1587.75
2021-01-14 15:00:00,4689.5,1383,1147.25,4036.5,731.25,227.0,8188,16102.25,10718.5,12404,3274.5,1575.25
2021-01-14 16:00:00,4760.5,1401.5,1279,4474.25,70.75,228.0,8192.25,16072.5,10718.75,12848.25,2186,1571
2021-01-14 17:00:00,4816.75,1479.5,1610.25,5283.25,0,228.0,8189,16058.75,10512.75,12832.25,3035,1725.75
2021-01-14 18:00:00,4833,1515.5,1616.25,5803.75,0,228.0,8186,16116.75,10356.5,12871.25,2873.75,1655.25
2021-01-14 19:00:00,4821.5,1523.75,1318.75,5680.5,0,228.0,8185.5,15976.5,10342.25,12881.75,1708.5,1530.5
2021-01-14 20:00:00,4735.25,1398.75,1049,5809.5,0,225.5,8185,15856,10187.5,11846.25,1168.75,1528.5
2021-01-14 21:00:00,4667.75,1413.25,829.25,6237.25,0,225.75,8181,15793.5,9664,10826.25,406.25,1524.5
2021-01-14 22:00:00,4638,1382.75,695.75,6388,0,226.0,8178.5,15565.25,8917.25,10431,277.25,1510.25
2021-01-14 23:00:00,4607.5,1375,747,6546.25,0,226.0,8177.75,15586.5,7687.75,9846,148.25,1509.25
2021-01-15 00:00:00,4559,1434.25,788.5,6883.75,0,222.0,8173.25,15375.5,7209,9198.25,11.25,1559
2021-01-15 01:00:00,4552,1437.5,698.5,7149.75,0,218.75,8173.75,15197.75,6996,9211,120.5,1561.5
2021-01-15 02:00:00,4561.5,1418,986,7064.75,0,218.0,8162.75,15090.5,6849.5,8895,48.75,1547.5
2021-01-15 03:00:00,4554,1399.5,1314,7089,0,218.0,8164,15062.5,6937.5,8853.5,1,1539.5
2021-01-15 04:00:00,4560.25,1334.75,1530.75,6931.25,0,221.0,8175,15182.75,7101,8571.5,4.25,1553
2021-01-15 05:00:00,4592,1338,2342.25,7014.25,0,223.75,8164,15094,8302.5,9888.25,19,1553.75
2021-01-15 06:00:00,4636.5,1374.75,2621.25,6995.75,0,226.5,8168.25,15746,9981.25,10653,383.75,1549.25
2021-01-15 07:00:00,4718.25,1369.75,2000.25,6851.25,1.75,228.0,8185.75,16028.25,10960,11976.5,1651.75,1547
2021-01-15 08:00:00,4820.25,1661,1730.5,6611,212,227.25,8190.5,16083,11422.25,12503.75,2489.25,1554.5
2021-01-15 09:00:00,4828,1567.25,1594.75,6104.5,1301.25,226.5,8195.5,16114.75,11865,12901,3589.25,1590.5
2021-01-15 10:00:00,4827.25,1589.25,1202.5,5657,2832.5,226.0,8199.5,16183,11979.75,12956.75,3392.75,1524.25
2021-01-15 11:00:00,4797,1610,733.5,5332.75,4144.75,226.0,8201.75,16255.75,11403.5,12964,5091,1634
2021-01-15 12:00:00,4740,1561.75,564.25,5575.5,4672.25,226.25,8199.5,16256.75,11523.75,13099,2671,1692.75
2021-01-15 13:00:00,4721,1412,486.5,6160.5,4275,225.5,8194.5,16295.75,11683.5,12374,753.75,1621.75
2021-01-15 14:00:00,4709.25,1395.25,488.75,6541.25,3022.75,226.5,8192,16289.5,11655,12461.5,1348.25,1639.5
2021-01-15 15:00:00,4728.25,1450,404,6668.5,1352,228.0,8194.25,16203.5,11648.25,13035.25,2393,1639.5
2021-01-15 16:00:00,4802.25,1634.25,306.25,6571.75,190.5,228.0,8196.25,16213,11808.25,13373.75,2976.75,1647.75
2021-01-15 17:00:00,4837,1556.25,355.5,6054.25,0,228.25,8195.75,16212.75,11817.75,13408.5,3367.5,1652
2021-01-15 18:00:00,4853,1636,339.5,5433.5,0,229.0,8196.25,16196.5,11726.25,13373.75,3421.75,1625
2021-01-15 19:00:00,4800.5,1580,332,5005.5,0,229.0,8198.5,16264.5,11526.25,13123.25,2739.25,1651.25
2021-01-15 20:00:00,4752,1550,306.25,4354,0,229.0,8198,16334,11280.25,12551,1859.75,1618.5
2021-01-15 21:00:00,4712.75,1465.75,268.75,3806.5,0,229.25,8189.5,16284.75,10887,11444,1443,1595
2021-01-15 22:00:00,4669.25,1454.25,322,3571.75,0,228.5,8183.25,16286.25,9801.5,11320.25,866.75,1600.75
2021-01-15 23:00:00,4644.25,1455,347,3425.75,0,229.0,8178.25,16292.5,7944.5,10574.5,674.25,1589.5
2021-01-16 00:00:00,4600,1479.5,304.75,3439,0,229.5,8178.5,16112.25,6087.5,9674.25,279,1598
2021-01-16 01:00:00,4575.5,1466.5,316,3589.75,0,228.5,8176.75,15781,5955.75,9535,98,1593.25
2021-01-16 02:00:00,4586,1454.5,334.75,3496.75,0,228.0,8171.25,15592.5,5779.25,9571.5,7.25,1585.5
2021-01-16 03:00:00,4580,1437.5,371.75,3446,0,228.0,8175.25,15465.5,5769.5,9583.25,5.5,1576.25
2021-01-16 04:00:00,4584,1416,386,3620.25,0,228.0,8180,15376.75,5737.25,9544.5,4,1590.75
2021-01-16 05:00:00,4608.5,1409.75,451.75,3739.75,0,228.0,8184.75,15206.5,5812.5,9601.75,4.5,1592.5
2021-01-16 06:00:00,4641,1422.75,483.75,3729.25,0,227.0,8184.75,15318.5,6060,9765,21,1585
2021-01-16 07:00:00,4697.25,1388,483.25,3864.5,2,227.0,8176,15614.75,6621.5,10259.25,214,1573.5
2021-01-16 08:00:00,4800.75,1368.5,599.25,4033,101.75,228.0,8109.75,15794.25,7221,11107,746.5,1583.25
2021-01-16 09:00:00,4832.5,1357.75,1144.5,3865.75,691.75,227.75,7876,15965.25,7696.25,11089.5,1519.75,1577.25
2021-01-16 10:00:00,4826,1356.75,1557.25,3908.5,1779.5,227.5,8076,15978.5,7783,11080.25,1279.25,1579.5
2021-01-16 11:00:00,4816,1358.75,2123.5,4316,2701.25,227.0,8143,15946.25,7780,11167.5,1149,1586.75
2021-01-16 12:00:00,4770,1338.75,3151.75,4883.5,3232,227.0,8139.75,15908,7665.75,11053,494.5,1589
2021-01-16 13:00:00,4710.75,1336.5,3846,5055.5,3067,227.0,8137.75,15754.5,7339.5,11116.25,345.5,1596.75
2021-01-16 14:00:00,4690.5,1306.25,4400.75,4967.5,2164,227.25,8155.75,15690.5,7267,11080.25,254.25,1595.25
2021-01-16 15:00:00,4701,1292.5,5230.75,4534.25,962.75,227.0,8185.25,15649,7322.5,11266,168.75,1598
2021-01-16 16:00:00,4775.25,1326,5690.5,4582.5,108.25,227.0,8183.75,15988.25,7418.5,11126.5,1560.5,1601.5
2021-01-16 17:00:00,4831.75,1282.75,5568,5009,0,227.0,8182.5,16005.75,7709,11358.75,2442.25,1600.5
2021-01-16 18:00:00,4857.75,1260.25,5581.5,5769.75,0,227.0,8176.75,16014.5,7896,11377.75,1329.75,1595.75
2021-01-16 19:00:00,4851.25,1250.5,4964.75,5897.75,0,227.5,8181.25,15861,8206.5,11413,599.75,1592
2021-01-16 20:00:00,4788,1237,4753.25,5738.75,0,227.5,8166,15669.75,7703.75,11023.75,224.5,1587
2021-01-16 21:00:00,4726.75,1236.75,4559.25,5742,0,228.0,8169,15222.5,6827.5,9945,197,1584.5
2021-01-16 22:00:00,4692,1234,4194,5368.25,0,228.0,8173.25,14877.75,6596.25,8969,161.5,1583.75
2021-01-16 23:00:00,4671,1228,3770,4964.5,0,228.25,8172,14673.5,6138.75,8376,237,1586.75
2021-01-17 00:00:00,4615.25,1195,3352.75,4499,0,228.75,8168.5,14321.25,5646.75,8101.5,91,1567.25
2021-01-17 01:00:00,4592.5,1180,3100.5,3877.75,0,229.0,8166.75,14229,4826,8037,132.75,1560.5
2021-01-17 02:00:00,4599.25,1174.75,3178,3193,0,229.0,8163.5,14056,4794,7791.75,89.25,1558.25
2021-01-17 03:00:00,4589.5,1179.25,3418.25,2539,0,229.0,8162.25,13473,5236.5,7839.25,76.25,1552.75
2021-01-17 04:00:00,4591,1177.5,3551.5,2218,0,228.5,8166,13371,5066,7716,79,1563.25
2021-01-17 05:00:00,4611.75,1172.5,3491.75,2241.5,0,228.0,8108,13443.75,5049.5,7736.75,78.75,1553.75
2021-01-17 06:00:00,4658.5,1174.25,3526,2206.25,0,228.0,7880.5,13224.5,5499,7753.75,5.75,1564
2021-01-17 07:00:00,4700.5,1161.5,3263.25,2384.25,2.25,228.0,8059.75,13524.25,5825.75,8185.75,90,1562.25
2021-01-17 08:00:00,4746.5,1161.5,3131.25,2418.75,153.75,227.0,8168.25,13771.5,6693,9596.5,277.5,1554.5
2021-01-17 09:00:00,4770.5,1168,2891.75,2393,893.5,227.0,8170.5,14510.75,7424,10132.75,544,1554
2021-01-17 10:00:00,4787,1180.25,2453.25,2249.5,1747.75,227.0,8179.25,15188.5,7801.5,10071.5,1073.5,1555.25
2021-01-17 11:00:00,4790,1182,1919.75,2123,2610.25,227.0,8181,15514.5,7865.25,10097.75,1061.5,1561.75
2021-01-17 12:00:00,4725,1177.5,1618.25,1997,3149.25,227.0,8173.75,15547.75,7909.75,10060.5,796.75,1566
2021-01-17 13:00:00,4685.5,1176.75,1299.5,2025,2975.5,227.0,8176.75,15507.75,8012,10119,685.25,1566.25
2021-01-17 14:00:00,4669.5,1190.75,920,2014.5,2043,227.0,8187,15233.25,8080.5,10110.75,683,1563.25
2021-01-17 15:00:00,4703,1202,984.25,2079.75,854.75,227.0,8187.5,15257,8252.75,9945,1171.5,1554.5
2021-01-17 16:00:00,4617.25,1168.75,1194.75,2224,73.75,227.0,8195.5,15462.5,7982.75,10069,2220,1548
2021-01-17 17:00:00,4611.5,1172.5,1344,2847.75,0,224.5,8186.5,15553.5,7975,10190.5,3362.75,1539.75
2021-01-17 18:00:00,4687.25,1174.75,1283.75,3655.75,0,223.5,8188.25,15508.5,7932.5,10109.75,3987.5,1543.25
2021-01-17 19:00:00,4696,1194.75,1611.25,4575,0,223.75,8179,15443.75,7932.5,9930.25,1680,1539.75
2021-01-17 20:00:00,4720.75,1198,1807.75,5407,0,223.0,8164.25,15321.5,7768.25,9825.25,630.75,1549
2021-01-17 21:00:00,4700,1187.25,1722,6432.75,0,226.5,8163.5,15198.5,7690.25,9368.75,264.5,1544
2021-01-17 22:00:00,4648,1188.5,2121.75,7080.75,0,227.25,8155.25,15264.25,7266.75,9186.75,434.25,1539.75
2021-01-17 23:00:00,4619.25,1185.5,2444.25,7630.25,0,224.0,8154.75,14970.75,6677.75,8613.75,53.25,1538.5
2021-01-18 00:00:00,4582.5,1171.75,2388.5,8027,0,224.0,8137.5,14604,6087.5,8251.25,73,1589.25
2021-01-18 01:00:00,4547,1149.75,2521.5,8191.5,0,224.0,8135.25,14632.5,6060.25,8089.5,0.25,1597
2021-01-18 02:00:00,4547.5,1147.5,2314.75,8318.25,0,224.0,8138,14724.75,6156.5,7974.5,0,1591
2021-01-18 03:00:00,4552,1141.5,2312.5,8299.25,0,224.0,8137,14693.25,6084.5,8034,44.75,1584.25
2021-01-18 04:00:00,4561,1133,2530,8396,0,223.25,8146,14619.5,6161.25,8097.75,21,1593
2021-01-18 05:00:00,4560.25,1161.5,3094,9146.25,0,223.0,8144.5,14617.25,6953,8626.5,387,1589.5
2021-01-18 06:00:00,4630.5,1195.25,3772,10184.25,0,222.25,8142.75,15447.25,8081.5,9570.75,2044.75,1582
2021-01-18 07:00:00,4700.25,1282.25,4534,11156,3.75,222.0,8141.75,15889.75,8355.5,10702.5,3033,1569.75
2021-01-18 08:00:00,4822,1227,5126.5,12001.75,113.25,222.0,8147.5,16017,8396.5,11178.5,3879,1581.25
2021-01-18 09:00:00,4790,1335.75,5478.25,12859.5,571.5,222.0,8148,16057.5,8637.25,11353.5,4553.75,1572.75
2021-01-18 10:00:00,4784.5,1249.75,5653.5,13813.5,1345.75,222.0,8052.75,16291,8555.5,11331,3095.25,1585
2021-01-18 11:00:00,4743,1257,5945.75,15395.5,2117.5,222.25,7935.25,16299.75,8592.5,11356,2082,1614.75
2021-01-18 12:00:00,4683.75,1286,6058.25,17083.5,2532,226.0,7925.5,16127.75,8502.5,11292.75,891,1758.75
2021-01-18 13:00:00,4654.5,1277,5988.25,18662.5,2267.75,225.0,7926.5,16055,8377.25,11113,670.75,1752.75
2021-01-18 14:00:00,4659.5,1321.25,6038,20110.5,1682,225.0,7937.75,15777.5,8184,10759.75,591,1595.75
2021-01-18 15:00:00,4680.25,1290,5869.25,21413.75,791.75,225.25,7937,16004.75,7917,10536,492.5,1611.75
2021-01-18 16:00:00,4755.75,1291.25,5763.25,22761.75,116.5,227.0,8000.25,16097.5,7104.5,10369.5,1247.75,1637.5
2021-01-18 17:00:00,4803.75,1300.25,5790.25,23774.5,0,226.25,8121.5,16104,7135.25,10483,1501.75,1654.25
2021-01-18 18:00:00,4801.75,1278.5,5651.5,25058.25,0,225.0,8122,16067.5,7314.75,10332,630.75,1638.75
2021-01-18 19:00:00,4779.5,1281.25,5463.75,25886,0,224.75,8123,15771.5,6477,9720.5,234.25,1640
2021-01-18 20:00:00,4717.75,1293.25,5253,26179,0,224.0,8116.5,15462.75,5410.75,7708.75,282.75,1593.25
2021-01-18 21:00:00,4670.25,1344,5461,25807.25,0,224.0,8065,15307,4600,7017.25,282.25,1581
2021-01-18 22:00:00,4642.25,1363,5539.75,24951,0,225.0,7982.75,14950,4665.75,5975,181.25,1577.75
2021-01-18 23:00:00,4622.25,1393.25,5862,24730.25,0,225.5,7882.75,13465.75,4772,5562.5,105,1603.25
2021-01-19 00:00:00,4546.75,1401.25,6156.75,24303,0,226.0,7916.5,12220.75,4822,4812.75,169.5,1649.5
2021-01-19 01:00:00,4547.5,1372.75,6026.25,24116.25,0,226.0,7881.75,11169.5,5165.25,4946.25,89.25,1655.75
2021-01-19 02:00:00,4527.25,1337,6165,23794.75,0,226.0,7872,10739.5,5471.5,5005,62.25,1656.25
